state,county,lat,lon,year,category
California,Santa Clara,37.3458355590489,-121.979913711548,2015,food
California,Riverside,33.7159423600786,-117.191081643105,2015,default
Texas,Hidalgo,26.2012062309521,-98.2382065057755,2015,food
Tennessee,Greene,36.1593583801424,-82.8277091673499,2018,default
California,San Diego,32.7811094222641,-117.033410668373,2015,shopping
California,San Diego,32.882470396417,-117.193264961243,2015,shopping
California,San Diego,32.9355724948929,-117.098218202591,2015,default
California,San Diego,32.9601964389269,-117.063623070717,2015,default
California,San Diego,33.122398529051,-117.079641222954,2015,cafe
California,San Diego,33.1883314877471,-117.329349517822,2015,default
Mississippi,Panola,34.3103207,-89.953087,2021,atm
California,Solano,38.3403518714987,-121.992198228836,2015,default
Florida,Duval,30.2868645497237,-81.4430451393127,2015,default
California,Santa Clara,37.3318632647796,-121.899898052216,2015,default
California,Santa Clara,37.3972496250798,-121.873655319214,2015,shopping
California,Alameda,37.6065694251413,-122.06344306469,2015,shopping
California,Santa Clara,37.3863899541992,-121.990631818771,2015,default
California,Santa Clara,37.3835170779912,-122.012819051743,2015,default
Montana,Yellowstone,45.7848273249666,-108.615067005157,2015,default
Wisconsin,Douglas,46.7094269615447,-92.1207475662231,2015,transport
Pennsylvania,Philadelphia,39.9630269628583,-75.1451432704926,2015,default
California,San Francisco,37.7528944235824,-122.408718466759,2015,shopping
California,Marin,37.8679213173606,-122.505648136139,2015,default
California,San Francisco,37.7762567358943,-122.39629983902,2015,default
Florida,Broward,26.2402493270999,-80.1229906082153,2015,shopping
Montana,Yellowstone,45.7848460294801,-108.513486385345,2015,default
Arizona,Yavapai,34.52616413893,-111.790244579315,2015,default
Missouri,Henry/Rives,38.530876,-93.5244152,2021,atm
Hawaii,Honolulu,21.2939727590601,-157.709995508194,2015,default
Vermont,Rutland,43.7043670819893,-72.9884165525436,2015,shopping
California,Sacramento,38.5589720347968,-121.48610830307,2015,atm
Pennsylvania,Dauphin,40.2549947999234,-76.8450844287872,2015,default
Pennsylvania,Dauphin,40.2550684918085,-76.8451541662216,2015,default
Iowa,Ida,42.3354352618325,-95.3477867033507,2015,default
New York,Kings,40.6929307845647,-73.9910852909088,2015,shopping
New York,New York,40.7261936543009,-74.0007519721985,2015,default
New York,New York,40.7549619796426,-73.9795088768005,2015,default
Pennsylvania,Dauphin,40.2549006379534,-76.8451112508774,2015,default
California,Los Angeles,34.1023615227337,-118.29617857933,2015,default
Virginia,Fairfax City,38.8597609347542,-77.3077440261841,2015,atm
Missouri,St. Louis,38.567801542111,-90.4076850414276,2015,shopping
Missouri,St. Charles,38.8212243094108,-90.5169743299484,2015,atm
California,Santa Barbara,34.3994915390411,-119.515982866287,2015,default
California,San Francisco,37.7944910874455,-122.403890490532,2015,default
California,San Francisco,37.7889716539435,-122.409507036209,2015,default
California,San Francisco,37.7906800940861,-122.42088496685,2015,food
California,Alameda,37.7623182663536,-122.220818996429,2015,default
California,Alameda,37.8782662592078,-122.295357584953,2015,default
California,Alameda,37.8824283863254,-122.280621528625,2015,shopping
California,Alameda,37.870970325529,-122.271142601967,2015,default
California,Contra Costa,37.979360908148,-122.031696438789,2015,default
California,Sonoma,38.3997167526052,-122.822594046593,2015,default
California,Los Angeles,33.9907109621882,-118.465667366982,2015,food
Illinois,DuPage,41.8459078230023,-87.9558885097504,2015,default
Nevada,Washoe,39.5418905216516,-119.76535320282,2015,default
Oregon,Lane,43.9721134295038,-124.105065464973,2015,shopping
Oregon,Multnomah,45.5608602204002,-122.531467080116,2015,default
Washington,King,47.7268071049753,-121.98497235775,2015,default
Oklahoma,Oklahoma,35.5665928349217,-97.51105427742,2015,default
Colorado,Boulder,40.0189178394477,-105.263319611549,2015,default
Ohio,Cuyahoga,41.4485167376818,-81.7846298217773,2015,atm
Pennsylvania,Philadelphia,39.9630557441004,-75.141082406044,2015,atm
North Carolina,Orange,35.9176242373402,-79.0461158752441,2015,default
Florida,Broward,26.1749471609894,-80.1441693305969,2015,default
Missouri,St. Charles,38.7791791847098,-90.5177307128906,2015,default
Nevada,Washoe,39.5172058596311,-119.803263545036,2015,default
Michigan,Macomb,42.6527731698397,-83.0342388153076,2015,shopping
Florida,Collier,26.1075852347096,-81.7500722408295,2015,default
Texas,Bexar,29.4277867361801,-98.7703514099121,2015,default
Arizona,Maricopa,33.5024598826647,-111.92683339119,2015,default
Pennsylvania,Berks,40.3363385734774,-75.9306335449219,2015,shopping
Michigan,Oakland,42.4521354850052,-83.6507606506348,2015,default
Florida,Miami-Dade,25.6491091768879,-80.3912276029587,2015,default
New York,Kings,40.7143055097377,-73.9614790678024,2015,shopping
Colorado,Arapahoe,39.7202389680063,-104.791653156281,2015,shopping
New York,Kings,40.6509445107912,-73.949801480685,2015,default
New York,Kings,40.5873125523637,-73.9544900358214,2015,atm
New York,Kings,40.6659540339027,-73.9222014425286,2015,atm
New York,Kings,40.6659654270047,-73.884368561703,2015,atm
New York,Kings,40.6397651910501,-73.9058216751801,2015,atm
New York,Kings,40.6918441749995,-73.9058884618407,2015,atm
New York,Kings,40.6918117573067,-73.905832242599,2015,atm
New York,Kings,40.6867945730019,-73.9444402279696,2015,atm
New York,Kings,40.7134661040003,-73.941636032223,2015,atm
New York,New York,40.7217576406319,-73.9971309900284,2015,atm
New York,New York,40.7406531018869,-73.982128322059,2015,atm
New York,Queens,40.7595908190405,-73.9365766882111,2015,atm
New York,New York,40.785846228861,-73.9513564109802,2015,atm
New York,New York,40.8110391204818,-73.9502712976537,2015,atm
New York,Bronx,40.8347241538267,-73.9190104718,2015,atm
New York,Bronx,40.8446881131654,-73.8885590319842,2015,atm
New York,New York,40.8680793527249,-73.921717142548,2015,atm
New York,Bronx,40.876076675835,-73.8508302218179,2015,atm
New York,Queens,40.7076780453343,-73.796860420789,2015,atm
Georgia,Oconee,33.9484865001747,-83.5342025756836,2015,atm
Alabama,Jefferson,33.5171619928948,-86.8022918701172,2015,atm
Georgia,Fulton,33.8326945502073,-84.3851172924042,2015,atm
California,Orange,33.8589633504528,-117.97372341156,2015,food
California,San Francisco,37.8195480286324,-122.477645874023,2015,default
Georgia,Henry,33.3875212685058,-84.3268060684204,2016,default
New York,New York,40.7615609255028,-73.9788436889648,2015,default
Utah,Salt Lake,40.591152385582,-111.872674226761,2015,shopping
California,San Mateo,37.5620990093025,-122.312271595001,2015,default
Washington,King,47.5831767606926,-122.334668040276,2015,shopping
California,Amador,38.3801231049565,-120.801077485085,2015,default
Minnesota,Hennepin,44.9274224062086,-93.2672739028931,2015,default
California,San Francisco,37.7598585131846,-122.423400878906,2016,default
California,Stanislaus,37.6411504841669,-120.999641418457,2016,default
California,Sacramento,38.5932605198716,-121.335754394531,2016,default
Nevada,Washoe,39.5333722845821,-119.798955917358,2016,default
Florida,Miami-Dade,25.775899681293,-80.1928353309631,2016,default
Ohio,Stark,40.8305667647315,-81.357536315918,2015,default
Oklahoma,Oklahoma,35.508072629927,-97.5844073295593,2015,default
Arkansas,Faulkner,35.0706359581298,-92.4668705463409,2015,default
Wisconsin,Columbia,43.627016762817,-89.773787856102,2015,default
Kentucky,Jefferson,38.3026468406026,-85.6192982196808,2016,default
California,Los Angeles,34.260142695553,-118.31981420517,2015,attraction
Arkansas,Sebastian,35.2156176,-94.2666443,2021,atm
California,Los Angeles,34.1516526645668,-118.227809071541,2016,default
Texas,Travis,30.2973235787598,-97.7038943767548,2016,food
California,Solano,38.0812792335146,-122.133754491806,2016,default
Michigan,Macomb,42.4693982940949,-83.0268681049347,2016,atm
Michigan,Oakland,42.598326700026,-83.4464621543884,2016,atm
Michigan,Genesee,43.0023246736762,-83.763542175293,2016,atm
California,Orange,33.6727470918754,-117.919585704803,2016,cafe
California,Los Angeles,34.0139474886195,-118.496099710464,2016,attraction
Oregon,Curry,42.0412893837161,-124.258772134781,2016,lodging
Texas,Denton,33.2509445215882,-97.1237325668335,2016,default
Florida,Miami-Dade,25.7059648396672,-80.2899742126465,2016,default
Pennsylvania,Philadelphia,40.0359443854891,-75.2175843715668,2016,default
Colorado,Arapahoe,39.6943093682297,-104.895851612091,2016,default
Alaska,Fairbanks North Star,64.8442311146401,-147.722597122192,2017,shopping
New Hampshire,Rockingham,43.0682450735884,-70.7710075378418,2016,sports
Florida,Miami-Dade,25.7753683066349,-80.1887369155884,2016,atm
Oregon,Multnomah,45.558993505118,-122.550178170204,2016,default
Arizona,Maricopa,33.61672787,-111.87195539,2016,attraction
Michigan,Ingham,42.739258943683,-84.6004772186279,2016,shopping
North Dakota,Cass,46.8805523708864,-96.7880916595459,2016,default
Florida,Palm Beach,26.381778078302,-80.0840127468109,2016,shopping
District of Columbia,District of Columbia,38.909836107628,-77.0384502410889,2016,food
New York,Queens,40.7148015691578,-73.8311344385147,2016,shopping
Oregon,Washington,45.5148014860052,-122.868121862411,2016,shopping
Massachusetts,Suffolk,42.3555946327778,-71.0520601272583,2016,default
Texas,Brown,31.7306619,-98.9847824,2021,atm
Tennessee,Davidson,36.1556654783827,-86.782813668251,2016,default
Florida,Miami-Dade,25.6059368596201,-80.3502810001373,2016,atm
Michigan,Calhoun,42.3332009254091,-85.1560163497925,2016,shopping
California,Orange,33.7297738219019,-117.841651439667,2016,default
Nevada,Washoe,39.523235089334,-119.80287194252,2016,attraction
Pennsylvania,Philadelphia,40.0387659862955,-75.0344109535217,2019,atm
California,San Diego,32.6117700381845,-117.068349123001,2019,shopping
Michigan,Oakland,42.4534495571156,-83.1428575515747,2016,cafe
Florida,Miami-Dade,25.886204915331,-80.3074032068253,2016,atm
Colorado,El Paso,38.8598904274138,-104.920581579208,2016,cafe
Arkansas,Washington,36.0280216,-94.0236316,2021,atm
California,Marin,37.9733732374679,-122.529916763306,2016,shopping
Oklahoma,Rogers,36.3175682,-95.6134142,2021,atm
Louisiana,Orleans,29.9413925079641,-90.0685948133469,2016,default
North Carolina,Wake,35.9395788635527,-78.5799803173359,2016,shopping
New York,New York,40.7046194123129,-74.0113627910614,2016,default
California,Santa Clara,37.4223640433373,-122.084063887596,2016,attraction
Kansas,Johnson,38.8994414810745,-94.6845316886902,2016,default
Florida,Miami-Dade,25.9259127699759,-80.1612174510956,2016,atm
California,Los Angeles,34.0491392684845,-118.254218101501,2016,shopping
Illinois,Cook,41.8858251797922,-87.6511520147324,2016,default
Colorado,Denver,39.695167928891,-104.996976256371,2016,default
Florida,Bay,30.1947774867856,-85.7960554717465,2016,shopping
Washington,King,47.7188281807013,-122.295770645142,2016,shopping
Ohio,Butler,39.3549447878826,-84.4594252109528,2016,default
Colorado,Adams,39.9694736584922,-104.91578578949,2016,default
Georgia,Paulding,33.9194319477195,-84.8391723632812,2016,atm
New Hampshire,Rockingham,43.072767347967,-70.7688295841217,2016,attraction
Colorado,Jefferson,39.6972110952097,-105.128876566887,2016,default
New York,Kings,40.6827208759455,-73.9862358570099,2016,shopping
Missouri,Taney,36.6571188680106,-93.2538306713104,2016,shopping
California,Los Angeles,34.1617471401714,-118.512766957283,2016,default
New Hampshire,Cheshire,42.9313494583817,-72.2849106788635,2016,food
Louisiana,Orleans,29.9975933118764,-90.1022945703517,2016,default
Georgia,Clarke,33.959308210392,-83.3683776855469,2016,atm
Colorado,Douglas,39.371215269899,-104.856519699097,2016,atm
Colorado,Summit,39.4812554964667,-106.034202575684,2016,atm
California,Stanislaus,37.4650145325301,-121.144824028015,2016,default
California,Alameda,37.4634135554368,-121.915283203125,2016,default
Nevada,Clark,35.990611773118,-115.099382400513,2016,default
Nevada,Clark,36.1218608846104,-115.153970718384,2016,default
Nevada,Clark,36.0865634612581,-115.075778961182,2016,default
Nevada,Clark,36.1899836965479,-115.301685333252,2016,default
Florida,Miami-Dade,25.7621749602,-80.3835296630859,2016,default
Florida,Miami-Dade,25.8714262642417,-80.3275680541992,2016,default
Florida,Broward,26.115061108234,-80.1421737670898,2016,default
Florida,Palm Beach,26.3309607259396,-80.1040649414062,2016,default
Texas,Dallas,32.8311350003598,-96.8431091308594,2016,default
Texas,Denton,33.0593204634721,-97.0257568359375,2016,default
California,Los Angeles,34.0503837836834,-118.251342773438,2016,default
California,San Bernardino,34.88367790966,-117.007141113281,2016,default
California,San Bernardino,34.4929754025015,-117.339477539062,2016,default
California,San Bernardino,34.0822371521209,-117.26806640625,2016,default
California,Riverside,33.8065380250961,-116.435852050781,2016,default
California,Orange,33.6923523472373,-117.916259765625,2016,default
California,Riverside,33.9558909769021,-117.395782470703,2016,default
California,Los Angeles,33.8259344634663,-118.373565673828,2016,default
California,Orange,33.7163439500602,-117.857208251953,2016,default
California,Los Angeles,33.7871371888827,-118.189544677734,2016,default
California,Los Angeles,34.1049822254669,-117.888793945312,2016,default
California,Orange,33.817948227415,-117.9052734375,2016,default
California,Los Angeles,33.8652842998286,-118.275375366211,2016,default
California,Los Angeles,34.0478413974615,-118.256320953369,2016,default
California,Los Angeles,34.0545083320242,-118.448238372803,2016,default
Nevada,Clark,36.2042521853175,-115.175514221191,2016,default
Nevada,Clark,36.20757650817,-115.059471130371,2016,default
Nevada,Clark,36.0854536584541,-115.28263092041,2016,default
Nevada,Clark,36.0460455098351,-115.124015808105,2016,default
Nevada,Clark,36.027722327515,-114.977416992188,2016,default
Nevada,Clark,36.1484101772492,-115.159034729004,2016,default
Nevada,Clark,36.2830283204255,-115.329666137695,2016,default
Nevada,Clark,36.2816445396052,-115.201263427734,2016,default
Nevada,Clark,36.2578396697959,-115.026512145996,2016,default
Nevada,Clark,36.1619932854884,-115.041275024414,2016,default
Nevada,Clark,36.0432695441263,-115.147705078125,2016,default
Nevada,Clark,35.9846738524384,-115.189590454102,2016,default
California,San Bernardino,35.2700090741665,-116.071243286133,2016,default
California,Kern,35.3308118573182,-119.050598144531,2016,default
Florida,Monroe,24.5502460729385,-81.7980194091797,2016,default
Florida,Miami-Dade,25.4755128164897,-80.452880859375,2016,default
Florida,Lee,26.5664199859789,-81.9854736328125,2016,default
Florida,Orange,28.5266224186481,-81.4498901367188,2016,default
Virginia,Virginia Beach City,36.8224776116662,-76.1819458007812,2016,default
Colorado,El Paso,38.7776402230734,-104.795837402344,2016,default
West Virginia,Monongalia,39.6272922126992,-79.9398332834244,2016,shopping
Michigan,Wayne,42.322001080603,-83.5111999511719,2016,default
California,Humboldt,40.8685072476982,-124.086440205574,2016,default
Florida,Palm Beach,26.361707604114,-80.0818133354187,2016,shopping
Colorado,Denver,39.7463526789922,-104.996455907822,2016,default
Texas,Travis,30.2703585081237,-97.7419763803482,2016,default
Florida,Pinellas,27.969691712448,-82.7837419509888,2016,default
Louisiana,East Baton Rouge,30.4233647141801,-91.0536575317383,2016,default
Louisiana,East Baton Rouge,30.4387580837799,-91.0481214523315,2016,default
Arizona,Yavapai,34.7442573196254,-112.010604143143,2016,shopping
New York,Kings,40.6449021219073,-73.9744287729263,2016,shopping
Colorado,Denver,39.7529228651842,-104.999824762344,2016,food
Michigan,Isabella,43.524085,-84.7659892,2016,default
New Hampshire,Cheshire,42.9310156057199,-72.280855178833,2016,shopping
Virginia,Henrico,37.4694596189697,-77.3880279064178,2016,default
Maine,Androscoggin,44.1220990735867,-70.2355098724365,2016,shopping
Colorado,Boulder,40.0071877951493,-105.275931358337,2016,atm
Colorado,Arapahoe,39.7251736909747,-104.820594191551,2016,atm
Colorado,Denver,39.7402809894883,-104.906060099602,2016,atm
Colorado,Weld,40.3924213787626,-104.715569615364,2016,atm
Colorado,Jefferson,39.6971161615488,-105.128865838051,2016,atm
Florida,Sarasota,27.3495751620083,-82.5464469194412,2019,shopping
North Carolina,Guilford,36.0658344410599,-79.8652786016464,2016,shopping
Texas,Travis,30.3668676408608,-98.0713784694672,2016,shopping
Florida,Duval,30.200592983327,-81.618150472641,2016,default
Georgia,Fulton,34.0187674377269,-84.3144357204437,2016,default
Georgia,DeKalb,33.747836138737,-84.3489503860474,2016,atm
Georgia,DeKalb,33.7567655209723,-84.1657501459122,2016,atm
Texas,Harris,29.7349379675037,-95.441300868988,2016,atm
Florida,Miami-Dade,25.5206588948116,-80.4784047603607,2016,atm
Florida,Miami-Dade,25.8102649036132,-80.1995569467545,2016,atm
Washington,Clark,45.8147801687511,-122.74614572525,2016,food
Indiana,Marion,39.7642140375156,-86.1731958389282,2017,shopping
Colorado,Denver,39.7799476600404,-104.989385604858,2017,shopping
Idaho,Bonneville,43.5166340731055,-112.004950046539,2021,default
Washington,Thurston,47.0135102806719,-122.874800562859,2016,shopping
New Hampshire,Rockingham,43.0785392290123,-70.7546353340149,2016,nightlife
California,San Francisco,37.7483941364089,-122.419366836548,2016,lodging
New Jersey,Union,40.6239326540668,-74.282163977623,2016,shopping
California,San Diego,33.0710631072246,-117.065736651421,2018,atm
California,San Diego,32.8711532063864,-117.211825847626,2018,atm
Texas,Travis,30.267314570589,-97.7497386932373,2016,default
California,Fresno,36.7933703068576,-119.84575510025,2018,atm
California,San Diego,32.5435211351585,-117.041108608246,2018,atm
Nevada,Washoe,39.5557764401993,-119.753175973892,2016,food
California,San Diego,32.6560059505395,-117.065822482109,2018,atm
Oregon,Multnomah,45.5379107179169,-122.619330883026,2016,default
Colorado,El Paso,38.8972088131325,-104.823612180999,2016,default
Nevada,Lyon,39.0133818673741,-119.079437255859,2016,default
