id,lat,lon,category,name,created_on,geolocation_degrees,promoted,Street_Num,Street_Name,City,County,State,Country,Zip
2733,38.923227,-77.072747,sports,Roam Fitness,1391872101,"77°4'21.89""W, 38°55'23.62""N",,2507,Wisconsin Avenue Northwest,Washington,,District of Columbia,United States,20007
2735,40.0383406,-76.3059359,default,The Industrial Resolution,1391872747,"76°18'21.37""W, 40°2'18.03""N",,8,North Queen Street,Lancaster,Lancaster County,Pennsylvania,United States,17603
2744,38.8187987,-77.103701,attraction,Creative Play School,1391972717,"77°6'13.32""W, 38°49'7.68""N",,845,North Howard Street,Alexandria,,Virginia,United States,22304
2737,43.6375028,-79.4186586,shopping,Nallhart Apparel,1392294642,"79°25'7.17""W, 43°38'15.01""N",,5,Hanna Avenue,Toronto,Toronto Division,Ontario,Canada,M6K 0B3
2743,49.049463,-122.2905963,default,International Internet Advertising Services Inc.,1391941931,"122°17'26.15""W, 49°2'58.07""N",,2617,Montrose Avenue,Abbotsford,Fraser Valley,British Columbia,Canada,V2S 3T5
2746,43.6862617,-79.4134188,default,Rescope Design,1391981361,"79°24'48.31""W, 43°41'10.54""N",,450,Walmer Road,Toronto,Toronto Division,Ontario,Canada,M5P 2X8
2745,38.824883,-77.0595411,attraction,Creative Play School,1391974120,"77°3'34.35""W, 38°49'29.58""N",,100,East Windsor Avenue,Alexandria,,Virginia,United States,22301
2707,37.3336735,-121.8942927,default,Malwarebytes,1391682166,"121°53'39.45""W, 37°20'1.22""N",,10,South Almaden Boulevard,San Jose,Santa Clara County,California,United States,95113
2714,43.2663176,-79.8790261,default,MMD,1391760570,"79°52'44.49""W, 43°15'58.74""N",,68,Magill Street,Hamilton,Hamilton Division,Ontario,Canada,L8R 2Y5
2761,49.5440589,-117.2598805,lodging,The Blaylock Mansion,1392056604,"117°15'35.57""W, 49°32'38.61""N",,,,,Central Kootenay,British Columbia,Canada,V1L 6J6
2755,39.6505335,-105.344279,default,Gallerie Quilt,1392033204,"105°20'39.4""W, 39°39'1.92""N",,30406,Bryant Drive,Evergreen,Jefferson County,Colorado,United States,80439
2753,39.7212483,-104.9902224,default,Modern Drunkard Gear,1392031199,"104°59'24.8""W, 39°43'16.49""N",,135,West 3rd Avenue,Denver,Denver County,Colorado,United States,80223
2756,33.7473077,-117.4538366,default,Express Dissolution Services,1392033560,"117°27'13.81""W, 33°44'50.31""N",,11000,De Palma Road,Corona,Riverside County,California,United States,92883
2764,40.0270555,-105.2824446,default,The Integral Center,1392070413,"105°16'56.8""W, 40°1'37.4""N",,2805,Broadway,Boulder,Boulder County,Colorado,United States,80304
2759,45.3383176,-75.9077811,default,MinuteWorx,1392050508,"75°54'28.01""W, 45°20'17.94""N",,4055,Ottawa Regional Road 38,Ottawa,Ottawa Division,Ontario,Canada,K2K 2A4
2762,43.1671055,-79.2174815,default,Work Zone Ltd,1392056892,"79°13'2.93""W, 43°10'1.58""N",,32,Wright Street,St. Catharines,Regional Municipality of Niagara,Ontario,Canada,L2P 3J4
2770,48.425732,-123.337039,default,Deryk Houston - artist,1392123352,"123°20'13.34""W, 48°25'32.64""N",,1030,Verrinder Avenue,Victoria,Capital,British Columbia,Canada,V8S 3T7
2765,29.9383216,-90.0684334,default,Korman Real Estate,1392749018,"90°4'6.36""W, 29°56'17.96""N",,1220,Annunciation Street,New Orleans,Orleans Parish,Louisiana,United States,70130
2768,34.1394062,-117.9807027,shopping,Azul Hair Salon,1392117449,"117°58'50.53""W, 34°8'21.86""N",,1128,East Huntington Drive,Duarte,Los Angeles County,California,United States,91010
2769,39.8981889,-75.0312804,default,Imprinsic Marketing Group,1392123067,"75°1'52.61""W, 39°53'53.48""N",,224,Kings Highway East,Haddonfield,Camden County,New Jersey,United States,8033
2772,41.8828634,-87.6308208,default,"Harlan J. Berk, Ltd.",1392133550,"87°37'50.95""W, 41°52'58.31""N",,99,West Washington Street,Chicago,Cook County,Illinois,United States,60602
2752,42.0543075,-91.6956286,sports,Eastern Iowa Practical Shooters,1392030828,"91°41'44.26""W, 42°3'15.51""N",,1525,Ketelsen Drive,Hiawatha,Linn County,Iowa,United States,52233
2773,38.9023077,-77.0329583,default,FutureGen Capital,1392136648,"77°1'58.65""W, 38°54'8.31""N",,1430,K Street Northwest,Washington,,District of Columbia,United States,20005
2774,32.7891263,-103.1253143,default,Miss Bonnie's PDQ Escort Service LLC,1392907528,"103°7'31.13""W, 32°47'20.85""N",,1109,East Chuska Street,Hobbs,Lea County,New Mexico,United States,88242
2776,38.4128556,-85.3682327,default,Shaw Copper And Brass LLC,1392149637,"85°22'5.64""W, 38°24'46.28""N",,804,East Jefferson Street,La Grange,Oldham County,Kentucky,United States,40031
2750,43.6534965,-79.3986199,default,Downtown Dental Hygiene Clinic,1392018268,"79°23'55.03""W, 43°39'12.59""N",,310,Spadina Avenue,Toronto,Toronto Division,Ontario,Canada,M5T 2E8
2803,35.560006,-77.0531915,default,Inner Banks Tea Co.,1393326977,"77°3'11.49""W, 35°33'36.02""N",,,Washington Street,Washington,Beaufort County,North Carolina,United States,27889
2795,18.4831829,-69.9316696,default,Internetq,1392216371,"69°55'54.01""W, 18°28'59.46""N",,,,Santo Domingo,Santo Domingo de Guzman,Distrito Nacional,Dominican Republic,
2798,45.4778088,-73.5842705,default,Great Things Studios,1392220599,"73°35'3.37""W, 45°28'40.11""N",,4003,Rue Notre-Dame Ouest,Montréal,Communauté-Urbaine-de-Montréal,Québec,Canada,H4C 1R3
2804,39.4558547,-84.3602983,default,"Rose-Tech, LLC",1392235150,"84°21'37.07""W, 39°27'21.08""N",,90,Brittony Woods Drive,Monroe,Butler County,Ohio,United States,45050
2807,34.168999,-118.5021279,default,Gorman Dental,1392823984,"118°30'7.66""W, 34°10'8.4""N",,5363,Balboa Boulevard,Los Angeles,Los Angeles County,California,United States,91316
2810,36.1695353,-115.1426515,default,D Shop (inside the D Las Vegas Hotel Casino),1392274075,"115°8'33.55""W, 36°10'10.33""N",,116,South 4th Street,Las Vegas,Clark County,Nevada,United States,89101
2817,42.9630079,-85.666441,default,Acton Institute Book Shop,1392294131,"85°39'59.19""W, 42°57'46.83""N",,98,Fulton Street West,Grand Rapids,Kent County,Michigan,United States,49503
2824,42.2694236,-83.7370971,default,Adam Glanzman Photography,1392577446,"83°44'13.55""W, 42°16'9.92""N",,934,Greenwood Avenue,Ann Arbor,Washtenaw County,Michigan,United States,48104
2825,42.47365,-83.4118391,default,J.Pham's Detroit Bitcoin Consulting,1392319823,"83°24'42.62""W, 42°28'25.14""N",,37031,Jefferson Court,Farmington Hills,Oakland County,Michigan,United States,48335
2828,38.0486021,-84.4979984,default,"Dan Carman, Attorney at Law, PLLC",1392343721,"84°29'52.79""W, 38°2'54.97""N",,271,West Short Street,Lexington,Fayette County,Kentucky,United States,40507
2829,30.2445156,-97.7226469,food,The Unconventional Oven,1392351663,"97°43'21.53""W, 30°14'40.26""N",,2201,South Lakeshore Boulevard,Austin,Travis County,Texas,United States,78741
2842,43.6195629,-116.4200941,default,Connections Community Church,1392405515,"116°25'12.34""W, 43°37'10.43""N",,2150,West Cherry Lane,Meridian,Ada County,Idaho,United States,83646
8625,19.40005885,-99.17250037,default,Physician Neurologist,1475109793,"99°10'21.0""W, 19°24'0.21""N",,100A,Calle Mutualismo,Ciudad de México,,Ciudad de México,Mexico,11800
2846,49.8828487,-97.1885867,default,Winnipeg One Stop Web Shop,1392500828,"97°11'18.91""W, 49°52'58.26""N",,1317,Portage Avenue,Winnipeg,Division No. 11,Manitoba,Canada,R3G 0V3
2847,27.9973746,-82.5671092,shopping,EZ Scuba,1392503561,"82°34'1.59""W, 27°59'50.55""N",,7715,West Hillsborough Avenue,Tampa,Hillsborough County,Florida,United States,33615
2836,41.3101374,-72.9185513,default,U.S. Immigration Law,1392385248,"72°55'6.78""W, 41°18'36.49""N",,15,Audubon Street,New Haven,New Haven County,Connecticut,United States,6511
2848,34.0277927,-118.4776619,default,Meridian Health Clinic - Acupuncture & Herbal Medicine,1392507985,"118°28'39.58""W, 34°1'40.05""N",,2022,Broadway,Santa Monica,Los Angeles County,California,United States,90404
2851,38.5813372,-90.2441341,food,Sister Cities Cajun and BBQ,1392591129,"90°14'38.88""W, 38°34'52.81""N",,4144,South Grand Boulevard,St. Louis,,Missouri,United States,63118
2855,36.9748879,-122.0175938,default,"880 IT Services, LLC",1392622438,"122°1'3.34""W, 36°58'29.6""N",,500,Soquel Avenue,Santa Cruz,Santa Cruz County,California,United States,95062
2859,38.1327233,-78.4352907,default,JCSGold,1392653520,"78°26'7.05""W, 38°7'57.8""N",,3502,Seminole Trail,Charlottesville,Albemarle County,Virginia,United States,22911
2863,33.5266968,-117.7179013,default,BitRecruiter,1393248137,"117°43'4.44""W, 33°31'36.11""N",,30051,Alicia Parkway,Laguna Niguel,Orange County,California,United States,92677
2864,28.3188209,-81.554931,default,Pineyro Law Firm,1392705430,"81°33'17.75""W, 28°19'7.76""N",,1170,Celebration Boulevard,Celebration,Osceola County,Florida,United States,34747
2860,18.4748727,-69.9136608,default,Colectivo 28c,1392823583,"69°54'49.18""W, 18°28'29.54""N",,76,Avenida Máximo Gómez,Santo Domingo,Santo Domingo de Guzman,Distrito Nacional,Dominican Republic,10107
2871,25.7743346,-80.1896167,default,The Funes Law Firm,1392729127,"80°11'22.62""W, 25°46'27.6""N",,231,Florida 968,Miami,Miami-Dade County,Florida,United States,33131
2876,40.0217746,-75.9797982,default,Sunrise Exteriors LLC,1392748198,"75°58'47.27""W, 40°1'18.39""N",,372,Mount Vernon Road,Gap,Lancaster County,Pennsylvania,United States,17527
2890,43.8023363,-79.5352155,default,Duenas Kitchen Specialists,1392837339,"79°32'6.78""W, 43°48'8.41""N",,,,Vaughan,Regional Municipality of York,Ontario,Canada,L4K 3Z6
2879,40.82268,-96.683093,cafe,Banhwich Cafe,1396435716,"96°40'59.13""W, 40°49'21.65""N",,940,North 26th Street,Lincoln,Lancaster County,Nebraska,United States,68503
2894,39.0366231,-76.9919332,shopping,Professional Car Repairs,1392907529,"76°59'30.96""W, 39°2'11.84""N",,825,Northwest Drive,Silver Spring,Montgomery County,Maryland,United States,20901
2909,49.8743099,-97.200809,default,KMG Gold Recycling,1392961709,"97°12'2.91""W, 49°52'27.52""N",,620,Academy Road,Winnipeg,Division No. 11,Manitoba,Canada,R3N 0E6
2897,40.7445864,-73.9876442,default,MaryJane Hemp Foods,1392901185,"73°59'15.52""W, 40°44'40.51""N",,244,5th Avenue,New York,New York County,New York,United States,10001
2900,40.8657425,-73.8596888,default,TechDocs,1392906468,"73°51'34.88""W, 40°51'56.67""N",,2700,Williamsbridge Road,,Bronx County,New York,United States,10469
2902,33.6561412,-117.7536445,default,Business Law Center,1400157526,"117°45'13.12""W, 33°39'22.11""N",,15615,Alton Parkway,Irvine,Orange County,California,United States,92618
2903,40.4229608,-104.7631384,default,Merry Makers & Decorators,1392913806,"104°45'47.3""W, 40°25'22.66""N",,927,49th Avenue Place,Greeley,Weld County,Colorado,United States,80634
2907,42.3516638,-71.0552395,atm,Liberty Teller (Bitcoin ATM),1393248036,"71°3'18.86""W, 42°21'5.99""N",,720,Atlantic Avenue,Boston,Suffolk County,Massachusetts,United States,2205
2877,43.6507743,-79.3774171,default,Point Alliance,1392749506,"79°22'38.7""W, 43°39'2.79""N",,20,Adelaide Street East,Toronto,Toronto Division,Ontario,Canada,M5C 2T6
2908,25.7710807,-80.2733076,default,Vapor Addicts,1392955076,"80°16'23.91""W, 25°46'15.89""N",,4770,West Flagler Street,Coral Gables,Miami-Dade County,Florida,United States,33134
2910,49.8788136,-97.2206897,default,Josh Nekrep - REALTOR® - Century21Carrie,1392961745,"97°13'14.48""W, 49°52'43.73""N",,1901,Manitoba 1,Winnipeg,Division No. 11,Manitoba,Canada,R3J 0H9
2874,43.4070313,-70.7123586,shopping,Seacoast Hardwood,1392779155,"70°42'44.49""W, 43°24'25.31""N",,,Cyro Drive,Sanford,York County,Maine,United States,4073
2920,37.2713612,-107.8812144,default,"Appraisal Solutions, LLC",1393016104,"107°52'52.37""W, 37°16'16.9""N",,700,Main Avenue,Durango,La Plata County,Colorado,United States,81301
2921,37.2414649,-107.872975,default,Target Rental,1393016424,"107°52'22.71""W, 37°14'29.27""N",,989,South Camino Del Rio,Durango,La Plata County,Colorado,United States,81303
2923,39.9629602,-86.1232513,default,Carmel Chiropractors - Dr. Nancy Elwartowski-Cooper,1393027483,"86°7'23.7""W, 39°57'46.66""N",,75,Executive Drive,Carmel,Hamilton County,Indiana,United States,46032
2925,37.2713034,-107.8797076,lodging,The Leland House & Rochester Hotel,1393054532,"107°52'46.95""W, 37°16'16.69""N",,726,East 2nd Avenue,Durango,La Plata County,Colorado,United States,81301
2926,40.6328809,-74.0239281,default,Brooklyn Tutor Co,1393072859,"74°1'26.14""W, 40°37'58.37""N",,7123,4th Avenue,,Kings County,New York,United States,11209
2929,30.8019539,-81.6489126,default,For The Win! Computers and Electronics,1393094198,"81°38'56.09""W, 30°48'7.03""N",,108,Hibiscus Court,Kingsland,Camden County,Georgia,United States,31548
2930,34.6577956,-120.4680139,default,EC habit - Vape Store,1393103283,"120°28'4.85""W, 34°39'28.06""N",,904,Aster Lane,Lompoc,Santa Barbara County,California,United States,93436
2932,28.0603098,-82.5071472,shopping,Pink Lace Wigs,1400157527,"82°30'25.73""W, 28°3'37.12""N",,12415,Stillwater Terrace Drive,Tampa,Hillsborough County,Florida,United States,33618
2933,36.0204744,-78.5168405,default,Cannon Catering,1393145818,"78°31'0.63""W, 36°1'13.71""N",,14111,Capital Boulevard,Youngsville,Franklin County,North Carolina,United States,27596
2936,34.1062775,-117.4415948,default,Cyclontech,1393164130,"117°26'29.74""W, 34°6'22.6""N",,16655,West Historic Route 66,Fontana,San Bernardino County,California,United States,92335
2919,37.2493181,-107.8743269,attraction,Durango Tattoo Company,1393015929,"107°52'27.58""W, 37°14'57.55""N",,450,Frontage Road,Durango,La Plata County,Colorado,United States,81303
2943,37.7218096,-97.2242541,default,Chelmsford Tea & Gifts,1393283233,"97°13'27.31""W, 37°43'18.51""N",,9747,East 21st Street North,Wichita,Sedgwick County,Kansas,United States,67206
2945,44.057587,-121.3124566,default,Phone Essence,1393326594,"121°18'44.84""W, 44°3'27.31""N",,5,Northwest Minnesota Avenue,Bend,Deschutes County,Oregon,United States,97701
2946,33.66728,-117.9832183,default,Cathedral Pipes,1393316563,"117°58'59.59""W, 33°40'2.21""N",,20322,Sea Circle,Huntington Beach,Orange County,California,United States,92646
2951,32.4160825,-80.6512377,default,Beaufort Audiology & Hearing Care,1393336061,"80°39'4.46""W, 32°24'57.9""N",,31,Professional Village Circle,Beaufort,Beaufort County,South Carolina,United States,29907
2952,40.7135633,-73.4531304,default,Independent Island Contracting,1393336246,"73°27'11.27""W, 40°42'48.83""N",,117,Charles Street,Massapequa,Nassau County,New York,United States,11758
2913,39.1222948,-77.2350793,default,Mark Lovett Web Design,1392965079,"77°14'6.29""W, 39°7'20.26""N",,115,Market Street,Gaithersburg,Montgomery County,Maryland,United States,20878
2960,26.5830485,-81.8753866,default,Sweetwater Technologies,1393446167,"81°52'31.39""W, 26°34'58.97""N",,5264,Clayton Court,Fort Myers,Lee County,Florida,United States,33907
2965,34.1018993,-118.3124518,cafe,Sabor y Cultura Café,1394023113,"118°18'44.83""W, 34°6'6.84""N",,5629,Hollywood Boulevard,Los Angeles,Los Angeles County,California,United States,90028
2957,39.3577199,-84.3797498,default,Aqua Technology Group LLC,1393350118,"84°22'47.1""W, 39°21'27.79""N",,7723,Tylers Place Boulevard,Wetherington,Butler County,Ohio,United States,45069
2967,37.3670606,-122.0318948,default,SunnyvaleYourWebSEO,1393484907,"122°1'54.82""W, 37°22'1.42""N",,112,East El Camino Real,Sunnyvale,Santa Clara County,California,United States,94087
2974,32.2792711,-95.3620281,default,Tyler's Brewing Supply,1393514805,"95°21'43.3""W, 32°16'45.38""N",,13893,Texas 155,Tyler,Smith County,Texas,United States,75703
2976,36.7381864,-119.7943402,cafe,Raizana Teas,1393523982,"119°47'39.62""W, 36°44'17.47""N",,2011,Tuolumne Street,Fresno,Fresno County,California,United States,93721
2978,38.661361,-90.3241051,default,Pomranka Media Group,1393589688,"90°19'26.78""W, 38°39'40.9""N",,7256,Amherst Avenue,University City,St. Louis County,Missouri,United States,63130
2979,43.0327943,-78.8009811,default,"VoIP Supply, LLC",1393622147,"78°48'3.53""W, 43°1'58.06""N",,80,Pineview Drive,Buffalo,Erie County,New York,United States,14228
2982,40.9035264,-74.5502915,default,Best Buy,1394676759,"74°33'1.05""W, 40°54'12.7""N",,345,Mount Hope Avenue,Rockaway,Morris County,New Jersey,United States,7866
2983,30.2646952,-97.7306252,food,Gonzo Juice,1393721489,"97°43'50.25""W, 30°15'52.9""N",,1108,East 6th Street,Austin,Travis County,Texas,United States,78702
2988,25.9684602,-80.1430903,default,"Bret Lusskin, P.A. / The Ticket Cricket",1393793336,"80°8'35.13""W, 25°58'6.46""N",,20803,Biscayne Boulevard,Aventura,Miami-Dade County,Florida,United States,33180
2990,35.2268461,-80.8462211,default,Parker Web Services,1393836684,"80°50'46.4""W, 35°13'36.65""N",,,,Charlotte,Mecklenburg County,North Carolina,United States,28202
2992,36.1709859,-81.6715263,default,"Councill Fine Art Studio, LLC",1393837130,"81°40'17.49""W, 36°10'15.55""N",,173,Vail Drive,Blowing Rock,Watauga County,North Carolina,United States,28605
2954,33.687101,-117.8585866,default,Cabinet Grow,1393337020,"117°51'30.91""W, 33°41'13.56""N",,17801,Main Street,Irvine,Orange County,California,United States,92614
2995,33.8312303,-84.3621253,sports,Atlanta Kick,1393838659,"84°21'43.65""W, 33°49'52.43""N",,764,Miami Circle Northeast,Atlanta,Fulton County,Georgia,United States,30324
2994,33.812907,-84.393808,default,Cohen Chiropractic Centre,1393838457,"84°23'37.71""W, 33°48'46.47""N",,2140,Peachtree Road,Atlanta,Fulton County,Georgia,United States,30309
2996,33.9685293,-83.3807262,default,Picobarn,1393838896,"83°22'50.61""W, 33°58'6.71""N",,140,Cleveland Avenue,Athens,Clarke County,Georgia,United States,30601
3000,39.9614827,-75.1553841,nightlife,Union Transfer,1418872254,"75°9'19.38""W, 39°57'41.34""N",,1026,Spring Garden Street,Philadelphia,Philadelphia County,Pennsylvania,United States,19123
3001,37.793845,-122.4035253,default,Revestor,1393872736,"122°24'12.69""W, 37°47'37.84""N",,505,Montgomery Street,San Francisco,San Francisco County,California,United States,94111
3004,18.4717796,-67.0098183,food,Yia’s by Chef Tino,1393893353,"67°0'35.35""W, 18°28'18.41""N",,,2,Isabela,Arenales Bajos,Isabela,Puerto Rico,662
